"disc_number";"duration_ms";"name";"track_number";"album";"artist";"author";"lyrics_url";"lyrics"
"1";"307933";"Ven Vení";"1";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";" Estoy despierto,
y se quiebra la ciudad,
la lluvia flota,
en una llama sin razón...
acaso estén abiertas,
todas esas dalias,
me pregunto,
si habré llegado hasta tu amor...
hoy quedó el temor atrás,
ven a mí,
vení,
la radio zumba,
y está inquieto,
el locutor...
el cielo arrecia platónico,
es tu azul,
se oye una rana,
que gime en la distancia...
será que todo,
es tan absurdo si te vas...

Hoy quedó el temor atrás,
ven a mí...
vení vení...
solo al mar le cantarás,
ven así

Acaso vuelvo a ti,
en un enésimo error,
me pregunto,
si habré entendido tu lección.
"
"1";"282133";"Ave Seca";"2";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";"Gigante sin ojos,
tu vulva,
delgada gema,
llaga que al secarse,
besa los pétalos,
psicosis de savia,

En las ramas esperan,
moverse con tus párpados....

Soleado el borde,
desde donde ansías regresar,

Ven a volar en mi ave seca...
hecha con sombras de fantasmas...
inútil castigo sin fuego,
tu vientre me olvida,
no tengo paz...

Insomne,
el perro en la casa,
las ganas de partir...

Ven a volar en mi ave seca...
hecha con sombras de fantasmas...
Ven a volar en mi ave seca...
hecha con hilos de diamantes...

Pantalla dorada,
pesebre tus hombros,
se encogen,
y así se olvida el mundo...

Piazzolla,
la tarde,
el aire...
las ganas de partir...

Ven a volar en mi ave seca...
hecha con sombras de fantasmas...
Ven a volar en mi ave seca...
hecha con hilos de diamantes... "
"1";"252026";"Donde No Se Lee";"3";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";"Este mediodía,
yo te escribiré una larga carta,
sin solución,
te mando una estrella,
tú la brillarás,
y donde diga,
siempre me recordarás,
sé que caen las palabras...
como nieve en un jardín...
las flores se ocultan,
y todo es así...

Tengo una ilusión,
solo sin querer,
tal vez la carta regrese contigo...
aquí donde diga punto,
yo podré empezar,
donde diga coma,
tu me besarás,
y cuando te detengas,
yo te cantaré una melodía,
para esperar,
cierra ya tus ojos, nena,
y dime una verdad...
júrame que siempre mi carta leerás..

Hay una oración,
que no podré escribir,
dice mil veces,
que tus manos,
yo así perdí,
y hay una armonía,
donde no se lee,
donde el papel,
quedó en blanco...
donde diga punto,
yo podré empezar,
y donde diga coma,
tu me besarás,
y cuando te detengas,
yo te cantaré una melodía . . .
para esperar,
sé que caen las palabras,
como pétalos de un mal...

Oh tengo una ilusión,
y tengo este dolor,
la carta no vuelve contigo aquí...
y hay una armonía,
donde no se lee,
donde el papel,
quedó en blanco... "
"1";"395066";"Extiéndete Una Vez Más";"4";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";"Ya no sé donde fue,
con su luz tu verdad,
avanzar y no avanzar,
que loco remolino,
ya no ves, ya no ves...
la maldad que hay allí,
solo estás en tu cruz,
oh déjame explorarte,
solo extiéndete una vez más...
extiéndete una vez más,
la canción de la sed,
como el agua se nos fue...
líbrame,
de la galaxia ya no ves...
ya no ves,
lo que ya sé,
nos pasó respirar y oxidar,
y olvidarse y no fumar,
solo extiéndete una vez más...
extiéndete una vez más,
eres mi esperanza...
una grieta en mi existir,
no somos solo hombres...
y como fondo un cielo,
no es solo un burro,
que es un ángel de fe,
tal vez,
me sentirás tal vez,
me sentirás...
las aguas en tus ojos...
vibran su dulce brillo,
una piel y una flor...son tus pechos,
que no piensan menos mal,
oh por favor,
gira loca girasol .
déjame como estoy,
ya te amé y allí morí,
quédate quédate...
déjame explicarte,
solo extiéndete una vez más...
extiéndete una vez más...
eres mi esperanza,
solo una grieta en mi existir,
no somos solo cuerpos,
y como un fondo un cielo...
no es solo un burro,
que es un ángel de fe...
tal vez me sentirás,
tal vez me sentirás... "
"1";"267360";"No Me Alcanza";"5";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";"Yo solo fui,
cuando no eras mía,
a beber del néctar puro de tu amor,
ya no vienes y hay silencio en el viento,
me separé de ti,
y ya no me alcanza,
en tanto el tiempo,
conserve de mí un lugar,
no me busques,
es muy tarde,
ya no hay sombras que impidan,
que te quiera por siempre...

Este mundo es solo un nido,
que el otoño desoló,
el recuerdo es centelleante,
como un fuego,
me acorralaré en tí,
no me importa en tanto el tiempo,
conserve de mí un lugar...
no me busques,
es muy tarde,
ya no hay sombras,
que impidan que te quiera,
por siempre...

Como hacer al estar tan ciego,
entre las marcas del querer,
la gente no comprende esto,
y dormirá en su debilidad,
y no me alcanza,
en tanto el tiempo,
conserve de mí un lugar,
no me busques,
es muy tarde,
ya no hay una sombra,
una sombra que impida,
que te quiera,
por siempre... "
"1";"109093";"Ekathé I";"6";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";" Sé mi luna.
y dime amor,
yo quiero estar así,
eternamente en ti,
ya que siempre cambiaré...
Noche hermosa,

Ekathé,
escúchame,
detrás de tu colina gris...
nada permanece igual...
sé mis pies,
sé mi halcón,
mi Dios...
mi guía...
sé por ser,
solo así mi luz,
mi día,
ya que nada permanece así...
"
"1";"333946";"Nómbrala";"7";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";"Lejos del amanecer,
vi tu rostro,
luna en mi cristal,
y toda mi vida apareció,
en su lugar,
es tarde y llueve aquí,
me digo:
nómbrala...
nómbrala...
y tal vez aparecerá,
miro a mi alrededor,
y no paro nunca de contar,
todas esas cosas,
donde siempre estás...
es tarde y llueve aquí,
solo nómbrala, nómbrala...
esta vez busca sus así...
en la oscuridad...
esta vez busca sus así...
en la inmensidad ordinaria...

De nuevo en la cerrazón,
mis pupilas vagan sin cesar,
es hora de dormir me digo,
olvídala, olvídala...
esta vez busca sus ojos,
así en la inmensidad,
en la realidad,
esta vez busca sus ojos así..
en la inmensidad...
esta vez busca sus ojos así...
busca sus ojos así...
bajo el mar,
miro a mi alrededor...
y no paro nunca de contar...
todas esas cosas,
en donde siempre estás...
es tarde y llueve,
aquí me digo:
olvídala...
olvídala...
nómbrala...
nómbrala...
tal vez vendrá a ti...

Esta vez busca sus ojos así,
en la inmensidad,
en la oscuridad,
esta vez busca sus ojos así...
en la eternidad...
esta vez busca sus ojos...
así en la oscuridad...
esta vez busca sus ojos...
así busca sus ojos...
busca sus ojos así...
bajo el mar... "
"1";"352346";"Bahía Final";"8";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";" Y así la noche soltó,
su inmenso collar,
pues yo quiero estar,
yo quiero estar,
una vez más,
para estremecerme,
con el agrado de la humanidad...
azul es tu soledad,
ámbar es la bruma,
de tu alma...

Y así,
hoy como ayer,
tomaré mi lugar,
y la marea vendrá,
y me quitará,
y yo no te olvidaré...
y bien sé que tu piel es fugaz,
baila y se va,
baila y se va,
una vez más,
baila y se va,
te encontraré solo,
en mil años de vida...
con el agrado de la humanidad...
con el agrado de la humanidad...."
"1";"395626";"Perdido En Ti";"9";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";"Tanto milagro,
en tu cuerpo de perla amor,
se escapa...
se escapa...

Sudor frío,
que llega en torbellino a mí,
se esfuma...
se esfuma...

Quizás sea tiempo de morir por ahora...
para revivir y así,
aprender a dar luz...
aprender a dar luz...

¡Aunque parece que no regresaré!
Solo sé que estoy perdido en tí...

Tengo una llama abierta,
que quema mi alma...
me sana...
me sana...
estoy cruzando un puente sin suelo...
lo siento...
lo siento...
quizás sea solo tiempo de vivir...
la ilusión de mirarme en ti...
y así aprender a dar luz...
aprender a dar luz...

¡Aunque parece que no regresaré!
Solo sé que estoy perdido en tí...

Algo que parece siglos,
brota de la lejanía,
no sé si es la distancia,
que recorro en ti,
y aunque el cielo es fantasía,
con tus ojos noche y día,
el Edén se ve tan próximo,
que no sé como vivir,
estoy vaciando mi pena...
en tu pecho abierto...
en vano en vano he contado,
cada gota de lluvia que cayó...
a tientas...
a tientas...
quizás sea solo una palabra que se da...
y ya no importa más,
aunque yo piense en tu luz...
aunque yo piense en tu luz...

¡Aunque parece que no regresaré!
Solo sé que estoy perdido en ti...
yo solo sé que estoy perdido en ti...
yo solo sé que estoy perdido en ti... "
"1";"311573";"Bagatelle";"10";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";"Por más que mis orejas,
se fundan en ti,
temo que la sola brisa,
te lleve de regreso,
pues quiero que tu ángel,
permanezca aquí atado,
a las cruces...
que crearon los gigantes eternos...

Ah algo se pierde en el mar,
es un reflejo de tu piel...
ah algo se pierde en el mar...
es un vestigio de tu piel,
maldigo que otro pueda ver,
tu cuerpo prodigioso y desnudo...
como yo suelo verlo...
oh y a la vez,
que el granizo se torne atroz,
que todas las palabras,
que se mienten,
se transformen en hadas...
algo se pierde en el mar,
es un vestigio de tu piel...
algo se pierde en el mar,
es un vestigio de tu piel...

En tanto que la luz nos derrite,
así ves como escapan,
los momentos,
en las sombras extrañas...

Quiero que rebotes en mí,
y así formes cáscaras,
que ingresen,
en mi cinta celeste...
algo se pierde en el mar,
es un reflejo de tu piel...
algo se pierde en el mar,
es un reflejo de tu piel...
dicen que hay que amar,
hasta el fin...
si no viene un diablo,
delicado que cae en el alma...
oh no deseo que tus ojos,
se ajusten a mí,
y así ver los peces de colores,
que nos cubren,
en sueños...
ah algo se pierde en el mar,
es un espejo de tu piel...
algo se asoma en el mar,
es el refugio de tu piel... "
"1";"123853";"Ekathé II";"11";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";"-"
"1";"282680";"La Flor";"12";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";"Me iré vendré,
me iré . . .
sombras en el alba,
me esperan,
dormir vivir,
dormir,
en un ala al sol,
partir,
volver,
partir,
la congoja,
del alma errante,
que se destruirá,
con las gotas,
de la nada,
luz y tal vez,
la flor así,
temprano,
se abre a mí,
y nuevos colores...
mis ojos descubrirán,
atado,
atado aquí...
a una legumbre,
que viene de más allá...
dormir vivir, dormir...
en un ala al sol...

Abrir y cerrar,
que se funden en agua,
y lava,
y vendré y me iré,
y vendré,
desde la inmensidad,
y tal vez te hará feliz,
la aurora boreal,
y muros de miedo,
se desvanecerán,
dormir y vivir hoy,
dormir y vivir hoy,
en un ala en un viaje tenue,
volver partir...
ya hacia no pensar,
mirar mirar,
hoy la congoja,
del alma errante,
que se destruirá,
con las gotas,
de la nada...
luz y tal vez la flor,
así se cierre a descansar...
sus hojas y tallos,
mis ojos descubrirán... "
"1";"305160";"Guíame";"13";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";"Márcame,
y marca con tus ojos,
a los navíos y las almas,
solo quítame...
quítame las penas,
con tus labios,
que me saben,
y ahora guíame,
con tus manos,
hacia ti...
cuídame,
y cuida a las bestias,
y a las flores que te habitan,
y llora y ve...

Ve como las piedras,
que no miran,
pero saben,
y ahora guíame con tus manos,
hacia ti...
crúzame,
y cubre con las nubes,
a los niños que ríen,
y ahora guíame...
con tus manos,
hacia ti...

Márcame,
y marca con tus ojos...
los navíos,
y las almas tan solo quítame,
quítame las penas,
con tus labios,
que me abrazan,
y ahora guíame...
con tus manos,
hacia ti... "
"1";"249280";"Vera";"14";"Los Ojos";"Spinetta Y Los Socios Del Desierto";"";"";"Vera,
toda la luz,
que hay en tu alma,
ha de llevarme,
hacia las aguas,
que esperaré despierto.
amor,

Vera...
junta tres gotas de rocío,
son tus hermanos...
en la vida,
recíbelos y ámalos...
solo veo luz,
son tus ojos...
que me miran al fin,

Vera.
te pido, amor,
no me abandones,
ya no tengas temor,

Vera.
Toda la luz,
que hay en tu alma,
ha de llevarme,
hacia comarcas,
por las que andaré descalzo,
amor.

Vera,
junta tres gotas de rocío,
tu corazón es como el mío,
recíbelo, y ámalo... "
"1";"243626";"Cheques";"1";"Spinetta y los Socios del Desierto";"Spinetta Y Los Socios Del Desierto";"";"https://genius.com/Spinetta-y-los-socios-del-desierto-cheques-lyrics";"  [Letra de ""Cheques""]  Casualmente yo te conocí Una noche como hoy... Tu vestido eléctrico me ""hirió"" Y vos bailabas y decías: ¡shake it, shake it, shake it... !  Luego te mudaste con tu séquito A mi lujosa mansión Hasta casi entro en tu ""narcogate"" Vos bailabas y decías: ¡shake it, shake it, shake it...baby!  De nuestro amor tan solo me queda hoy... Un absurdo secador... Me fundiste hasta el ""BMW"" Y yo lo que hago es garpar: ¡cheques, cheques, cheques...!  "
"1";"320400";"Paraíso";"2";"Spinetta y los Socios del Desierto";"Spinetta Y Los Socios Del Desierto";"";"";"Estás, tan llena de palabras,
y los gestos son cristal,
se sumen en la oscuridad...
ya no queda tiempo aquí...
solo se rompe, con el despertar mañana...

Ah, son los hombres en tu paraíso...
nunca entenderán,
como es tu alma...

El tiempo se desnuda,
en años de mirarse bajo el árbol,
sin hablar...nos esperan en un pozo,
donde todo surge,
surge y se degrada...
como en una larga historia...

Ah, todo esto no es el paraíso,
nunca entenderás como es la gracia...

Y hoy con tus manos en el paraíso,
luchando como Dios dispuso...
estás aquí...

Y las alas en el paraíso,
no te servirán,
tendrás que darlas...

Y hoy con tus manos en el paraíso,
mirando como pasa el tiempo...
estás feliz...

Ves la luz,
la dulce luz...
ves la luz,
la que querés...

Hay un perno en una boca,
y un cerdo en el rosal,
el juez y los ojos de un cuaderno...
se han perdido,
entre desechos industriales,
de toxicidad letal...

Ah, ya que nada de esto es el paraíso,
¿cómo entenderás mi amor eterno?
y hoy con tus manos en el paraíso...
jugando como Dios dispuso...
estás así...

y hoy con tus ojos en el paraíso,
manchando lo que Dios dispuso...
estás feliz...ya que nada de esto es el paraíso...
cómo entenderás mi amor eterno...
y hoy con tus ojos en el universo...
jugando como Dios lo quiso...
jugando como Dios dispuso...
estás así... "
"1";"286693";"Los Duendes";"3";"Spinetta y los Socios del Desierto";"Spinetta Y Los Socios Del Desierto";"Roberto Mouro";"";"Un duende del agua ronda por allí...
se asoma y se aleja sin saber de ti...

El duende del aire no se apartará...
recorre la noche,
por siempre jamás...

No saben de enigmas,
ni miran atrás,
son solo una luz,
que atravesarás...

El duende del tiempo,
aunque no sabe contar...
no espera que llegues,
para verte entrar...

Y el duende de las hojas,
sabe bailar,
se pinta de luces,
se dividirá...

Oh,
no son tan solo sombras...
Oh,
no son tan solo sombras...

Un duende del agua,
ronda por allí...
se asoma y se aleja,
sin saber de ti...
y el duende de las hojas,
sabe bailar,
se pinta de luces,
se dividirá...

No saben de enigmas,
ni miran atrás,
son solo una luz,
que atravesarás...

Oh,
no son tan solo sombras...
Oh,
no son tan solo sombras... "
"1";"60306";"Sub Rebaño";"4";"Spinetta y los Socios del Desierto";"Spinetta Y Los Socios Del Desierto";"";"";"-"
"1";"376293";"Bosnia";"5";"Spinetta y los Socios del Desierto";"Spinetta Y Los Socios Del Desierto";"";"https://genius.com/Spinetta-y-los-socios-del-desierto-bosnia-lyrics";"  Vamos, abre los ojos Abre las manos ante Bosnia Algo se está cayendo Es ese cielo sobre Bosnia Donde un ángel cierra sus alas y llora Donde un ángel cierra sus alas, oh...  Vamos, oye los muros Niños que gritan por doquier en Bosnia Ellos caen como violines En la rapsodia típica de Bosnia Donde el ángel cierra sus alas y llora Donde el hombre baja sus brazos... , oh...  Vamos abre tu boca Deja que entre todo Bosnia Pronto viene un mareo Una visita guiada sobre Bosnia Donde el ángel cierra sus alas y llora Donde el hombre baja sus brazos... , oh!  "
